chunk_index,entry_threshold,exit_threshold,total_return_pct,avg_return_pct,num_trades,timestamp
97,2.4288357868790627,-1.989162901416421,-0.02,-0.02,1,2021-01-05 05:23:17
98,2.2288357838988304,-1.7891628984361887,-0.02,-0.02,1,2021-01-05 05:24:46
99,2.028835780918598,-1.989162901416421,0.0,0.0,0,2021-01-05 05:27:14
100,1.828835777938366,-2.189162904396653,0.0,0.0,0,2021-01-05 05:30:55
101,1.6288357749581337,-2.3891629073768854,-0.02,-0.02,1,2021-01-05 05:34:09
102,1.4288357719779015,-2.4055455457419157,0.0,0.0,0,2021-01-05 05:37:30
103,1.2288357689976692,-2.2055455427616835,-0.02,-0.02,1,2021-01-05 05:41:51
104,1.4288357719779015,-2.0055455397814512,0.6669533845514998,0.3334766922757499,2,2021-01-05 05:45:27
105,1.390380259603262,-1.805545536801219,-0.548214952138552,-0.060912772459839115,9,2021-01-05 05:46:49
106,1.4165355749428272,-2.0055455397814512,-0.02,-0.02,1,2021-01-05 05:47:48
107,1.216535571962595,-2.2055455427616835,-0.02,-0.02,1,2021-01-05 05:48:36
108,1.0165355689823627,-2.0055455397814512,-0.02,-0.02,1,2021-01-05 05:50:17
109,0.8165355660021305,-1.805545536801219,-0.02,-0.02,1,2021-01-05 05:51:21
110,1.0165355689823627,-2.0055455397814512,-0.2136955579960759,-0.04273911159921518,5,2021-01-05 05:52:46
111,1.216535571962595,-1.805545536801219,0.08215729878070156,0.02738576626023385,3,2021-01-05 05:53:28
112,1.4165355749428272,-2.0055455397814512,-1.2401814114455325,-0.17716877306364753,7,2021-01-05 05:54:55
113,1.216535571962595,-1.805545536801219,-0.31055378966212094,-0.05175896494368683,6,2021-01-05 05:55:44
114,1.0165355689823627,-2.0055455397814512,-0.02,-0.02,1,2021-01-05 05:56:41
115,0.9322499595582485,-2.2055455427616835,-0.02,-0.02,1,2021-01-05 05:57:41
116,1.1322499625384808,-2.0055455397814512,0.033965043765078425,0.006793008753015685,5,2021-01-05 05:58:51
117,1.332249965518713,-1.805545536801219,0.025863263520404873,0.002873695946711652,9,2021-01-05 06:00:18
118,1.1322499625384808,-2.0055455397814512,-0.02,-0.02,1,2021-01-05 06:02:00
119,0.9322499595582485,-2.1820343118160963,-0.02,-0.02,1,2021-01-05 06:03:19
120,0.7322499565780163,-2.3820343147963285,-0.02,-0.02,1,2021-01-05 06:04:49
121,0.9322499595582485,-2.582034317776561,-0.02,-0.02,1,2021-01-05 06:06:47
122,1.1322499625384808,-2.782034320756793,-0.02,-0.02,1,2021-01-05 06:09:45
123,0.9322499595582485,-2.9820343237370253,-0.02,-0.02,1,2021-01-05 06:11:27
124,0.7322499565780163,-2.782034320756793,-0.02,-0.02,1,2021-01-05 06:13:11
125,0.5492132566869259,-2.9820343237370253,-0.02,-0.02,1,2021-01-05 06:13:54
126,0.7492132596671581,-3.0689925085753202,-0.02,-0.02,1,2021-01-05 06:14:40
127,0.5492132566869259,-2.868992505595088,-0.02,-0.02,1,2021-01-05 06:15:51
128,0.5096631348133087,-2.6689925026148558,-0.02,-0.02,1,2021-01-05 06:17:41
129,0.709663137793541,-2.8626474421471357,-0.02,-0.02,1,2021-01-05 06:20:21
130,0.9096631407737732,-2.6626474391669035,-0.02,-0.02,1,2021-01-05 06:23:29
131,1.1096631437540054,-2.8626474421471357,-0.02,-0.02,1,2021-01-05 06:27:00
132,1.0159032344818115,-3.062647445127368,-0.02,-0.02,1,2021-01-05 06:30:14
133,1.2159032374620438,-2.8626474421471357,0.32850058374157326,0.06570011674831465,5,2021-01-05 06:31:11
134,1.0524001568555832,-2.6626474391669035,-0.02,-0.02,1,2021-01-05 06:32:05
135,0.852400153875351,-2.8626474421471357,-0.02,-0.02,1,2021-01-05 06:33:57
136,0.6524001508951187,-2.7929220478981733,-0.02,-0.02,1,2021-01-05 06:36:00
137,0.6016058549284935,-2.9929220508784056,-0.02,-0.02,1,2021-01-05 06:38:18
138,0.8016058579087257,-2.7929220478981733,-0.02,-0.02,1,2021-01-05 06:42:44
139,0.906200036406517,-2.9929220508784056,-0.02,-0.02,1,2021-01-05 06:46:27
140,0.7732305377721786,-2.7929220478981733,-0.02,-0.02,1,2021-01-05 06:48:24
141,0.5732305347919464,-2.592922044917941,-0.02,-0.02,1,2021-01-05 06:54:07
142,0.7732305377721786,-2.392922041937709,-0.02,-0.02,1,2021-01-05 07:00:28
143,0.5732305347919464,-2.1929220389574766,-0.02,-0.02,1,2021-01-05 07:04:17
144,0.7732305377721786,-2.392922041937709,-0.02,-0.02,1,2021-01-05 07:09:07
145,0.8615400493144989,-2.1929220389574766,-0.02,-0.02,1,2021-01-05 07:15:52
146,0.6615400463342667,-1.9929220359772444,-0.02,-0.02,1,2021-01-05 07:22:15
147,0.8615400493144989,-1.7929220329970121,-0.02,-0.02,1,2021-01-05 07:28:04
148,0.6615400463342667,-1.9929220359772444,-0.02,-0.02,1,2021-01-05 07:34:41
149,0.8468866646289825,-1.7929220329970121,-0.02,-0.02,1,2021-01-05 07:41:28
150,1.0468866676092148,-1.9929220359772444,-0.02,-0.02,1,2021-01-05 07:47:48
151,0.8802186697721481,-1.7929220329970121,-0.02,-0.02,1,2021-01-05 07:53:38
152,0.6802186667919159,-1.9929220359772444,-0.02,-0.02,1,2021-01-05 07:59:17
153,0.48021866381168365,-1.7929220329970121,-0.02,-0.02,1,2021-01-05 08:02:18
154,0.6802186667919159,-1.6835529040545225,0.28056081909660663,0.056112163819321326,5,2021-01-05 08:07:27
155,0.733067236840725,-1.7665126752108335,0.2904683903377518,0.05809367806755035,5,2021-01-05 08:08:53
156,0.5330672338604927,-1.8093914147466421,-0.02,-0.02,1,2021-01-05 08:11:02
157,0.733067236840725,-2.0093914177268744,-0.02,-0.02,1,2021-01-05 08:13:49
158,0.5330672338604927,-2.2093914207071066,-0.02,-0.02,1,2021-01-05 08:17:50
159,0.3848634585738182,-2.409391423687339,-0.02,-0.02,1,2021-01-05 08:21:01
160,0.5848634615540504,-2.609391426667571,-0.02,-0.02,1,2021-01-05 08:24:47
161,0.5477312356233597,-2.409391423687339,-0.02,-0.02,1,2021-01-05 08:30:40
162,0.34773123264312744,-2.609391426667571,-0.02,-0.02,1,2021-01-05 08:39:55
163,0.1477312296628952,-2.409391423687339,-0.02,-0.02,1,2021-01-05 08:43:35
164,0.0,-2.609391426667571,-0.02,-0.02,1,2021-01-05 08:48:08
165,0.20000000298023224,-2.8093914296478033,-0.02,-0.02,1,2021-01-05 08:54:24
166,0.17392774857580662,-2.609391426667571,-0.02,-0.02,1,2021-01-05 09:00:32
167,0.37392775155603886,-2.8093914296478033,-0.02,-0.02,1,2021-01-05 09:05:28
168,0.17392774857580662,-2.9772491361945868,-0.02,-0.02,1,2021-01-05 09:13:04
169,0.37392775155603886,-3.177249139174819,-0.02,-0.02,1,2021-01-05 09:18:16
170,0.17392774857580662,-2.9772491361945868,-0.02,-0.02,1,2021-01-05 09:27:00
171,0.37392775155603886,-2.7772491332143545,-0.02,-0.02,1,2021-01-05 09:30:37
172,0.17392774857580662,-2.8959650304168463,-0.02,-0.02,1,2021-01-05 09:32:38
173,0.37392775155603886,-2.695965027436614,-0.02,-0.02,1,2021-01-05 09:36:25
174,0.42006741650402546,-2.495965024456382,-0.02,-0.02,1,2021-01-05 09:41:39
175,0.22006741352379322,-2.3835591580718756,-0.02,-0.02,1,2021-01-05 09:45:00
176,0.42006741650402546,-2.4162678476423025,-0.02,-0.02,1,2021-01-05 09:49:04
177,0.22006741352379322,-2.2162678446620703,-0.02,-0.02,1,2021-01-05 09:54:26
178,0.020067410543560982,-2.016267841681838,-0.02,-0.02,1,2021-01-05 10:00:08
179,0.0,-2.2162678446620703,-0.02,-0.02,1,2021-01-05 10:04:02
180,0.20000000298023224,-2.016267841681838,-0.02,-0.02,1,2021-01-05 10:10:01
181,0.4000000059604645,-2.2162678446620703,-0.02,-0.02,1,2021-01-05 10:18:02
182,0.43504786118865013,-2.016267841681838,-0.882450874372628,-0.17649017487452562,5,2021-01-05 10:27:15
183,0.6350478641688824,-2.202469101175666,-0.02,-0.02,1,2021-01-05 10:33:32
184,0.8350478671491146,-2.019961243495345,-0.02,-0.02,1,2021-01-05 10:35:26
185,0.6350478641688824,-1.8199612405151129,-0.02,-0.02,1,2021-01-05 10:37:59
186,0.43504786118865013,-1.8961407896131277,-0.02,-0.02,1,2021-01-05 10:41:38
187,0.6350478641688824,-1.6961407866328955,-0.02,-0.02,1,2021-01-05 10:47:15
